nake_name,version,no_valid_file,model_i0_index,model_i1_index,model_i2_index,model_i3_index,model_i4_index,model_i5_index,model_i6_index,model_i7_index,model_i8_index,model_i9_index,model_i10_index,model_i11_index,model_i12_index,Seq_Length,length
AnnualReport-10K/Filing Date - 2021-Mar-31 - BHIL.N - Benson Hill Inc - 10-K - Star Peak Corp II 10-K - 21789541.pdf,0.1.1,false,0.0037953120190650225,0.0011373558081686497,0.0087683610618114471,0.0029794208239763975,0.0092344339936971664,0.0069717401638627052,0.017400087788701057,0.0041725020855665207,0.061398521065711975,0.14328715205192566,0.0059706224128603935,0.023887312039732933,0.00027971065719611943,60,42517
AnnualReport-10K/Filing Date - 2023-Jul-25 - CALM.OQ - Cal-Maine Foods Inc - 10-K - CAL-MAINE FOODS INC 10-K - 231108708.pdf,0.1.1,false,0.0048237917944788933,0.011660506948828697,0.0056739151477813721,0.013272557407617569,0.014587203040719032,0.014975378289818764,0.050239808857440948,0.0095252301543951035,0.0446225069463253,0.14659219980239868,0.010784006677567959,0.03614349290728569,0.00018525549967307597,60,43542
AnnualReport-10K/Filing Date - 2002-Jun-27 - STW.N^E05 - Standard Commercial Corp - 10-K - — - 02688313.pdf,0.1.1,false,0.007144393865019083,0.0072615914978086948,0.00410287594422698,0.0094023402780294418,0.015945926308631897,0.012315957807004452,0.07827923446893692,0.0075606084428727627,0.047893892973661423,0.15081588923931122,0.019632648676633835,0.072909258306026459,0.00056157400831580162,60,21783
"AnnualReport-10K/Filing Date - 2019-Oct-16 - MJNE.PK - MJ Holdings Inc - 10-K - MJ Holdings, Inc. 10-K - 191151966.pdf",0.1.1,false,0.0070566898211836815,0.0043578376062214375,0.00541794765740633,0.025009600445628166,0.014795133844017982,0.012237181887030602,0.060705307871103287,0.0074929166585206985,0.042305760085582733,0.14973717927932739,0.011203698813915253,0.023301873356103897,0.00052683701505884528,60,33815
AnnualReport-10K/Filing Date - 2009-Mar-04 - VEGL.PK^F21 - Vegalab Inc - 10-K - — - 09656238.pdf,0.1.1,false,0.004418649710714817,0.0013446033699437976,0.0017955902731046081,0.0015617478638887405,0.0046613719314336777,0.01652524434030056,0.020727155730128288,0.0028038979507982731,0.10459931194782257,0.11995377391576767,0.015588964335620403,0.032270278781652451,0.000243923015659675,60,8216
"AnnualReport-10K/Filing Date - 2022-Feb-24 - ANDE.OQ - Andersons Inc - 10-K - Andersons, Inc. 10-K - 22669497.pdf",0.1.1,false,0.0051952702924609184,0.012268373742699623,0.0090041998773813248,0.013012556359171867,0.047305945307016373,0.014388781972229481,0.060180220752954483,0.0027391049079596996,0.064963057637214661,0.1765507310628891,0.0068691219203174114,0.0455947145819664,0.00022634604829363525,60,29208
AnnualReport-10K/Filing Date - 2011-Sep-28 - CMCI.PK^D21 - China Modern Agricultural... - 10-K - — - 111112455.pdf,0.1.1,false,0.006620537955313921,0.015076900832355022,0.004884711466729641,0.017839947715401649,0.0087342960759997368,0.010335173457860947,0.049146354198455811,0.0079535488039255142,0.044733013957738876,0.13051600754261017,0.0091607654467225075,0.024296769872307777,0.0025201041717082262,60,19482
AnnualReport-10K/Filing Date - 2017-Sep-29 - CMCI.PK^D21 - China Modern Agricultural... - 10-K - — - 171110377.pdf,0.1.1,false,0.0088093848899006844,0.012799466960132122,0.0049473014660179615,0.015616254881024361,0.015851069241762161,0.0092189665883779526,0.045424673706293106,0.0087230931967496872,0.031019590795040131,0.12747040390968323,0.0098767522722482681,0.021928446367383003,0.0024714330211281776,60,20250
AnnualReport-10K/Filing Date - 2019-Jun-25 - — - Gpods Inc - 10-K - ANNUAL REPORT PURSUANT TO SECTION 13 OR 15(d) OF T... - 19917563.pdf,0.1.1,false,0.014287534169852734,0.00939167570322752,0.018582481890916824,0.024513201788067818,0.0044132089242339134,0.039665393531322479,0.045827101916074753,0.0096031548455357552,0.076382435858249664,0.14268210530281067,0.037491071969270706,0.038807064294815063,0.00014930509496480227,60,21275
AnnualReport-10K/Filing Date - 2002-Apr-12 - BVAH.PK^C04 - Bionova Holding Corp - 10-K - — - 02608994.pdf,0.1.1,false,0.004333022516220808,0.0044420603662729263,0.006224311888217926,0.014571378007531166,0.012012206017971039,0.014056545682251453,0.05471067875623703,0.0078481957316398621,0.029399875551462173,0.19607158005237579,0.021964488551020622,0.02974366582930088,0.00026101633557118475,60,23836
AnnualReport-10K/Filing Date - 2017-Mar-16 - SIAF.PK^C23 - Sino Agro Food Inc - 10-K - ANNUALREPORT PURSUANT TO SECTION 13 OR 15(d) OF TH... - 17695558.pdf,0.1.1,false,0.012464511208236217,0.0093002589419484138,0.0058223889209330082,0.040450651198625565,0.0198590736836195,0.015275315381586552,0.033914420753717422,0.00735415518283844,0.039863727986812592,0.15530389547348022,0.017803680151700974,0.060212891548871994,0.0011931053595617414,60,56860
AnnualReport-10K/Filing Date - 2009-Oct-29 - — - Southern China Livestock ... - 10-K - — - 091143465.pdf,0.1.1,false,0.0048457342199981213,0.00031340340501628816,0.0012557697482407093,0.00089344062143936753,0.00330884987488389,0.02585618756711483,0.01787821389734745,0.00833760853856802,0.10238423198461533,0.12981361150741577,0.0099524278193712234,0.0079068485647439957,9.282865357818082e-05,60,4893
AnnualReport-10K/Filing Date - 2018-Mar-09 - NNUTU.PK^K23 - Hawaiian Macadamia Nut Or... - 10-K - ANNUAL REPORT PURSUANT TO SECTION 13 OR 15(d) OF T... - 18679901.pdf,0.1.1,false,0.0075630838982760906,0.0079099033027887344,0.0071769491769373417,0.031097123399376869,0.0098855970427393913,0.012419587001204491,0.050806932151317596,0.0073098526336252689,0.050527095794677734,0.18286943435668945,0.018614582717418671,0.040191773325204849,0.00048183067701756954,60,27421
AnnualReport-10K/Filing Date - 2016-Sep-15 - SANW.OQ - S&W Seed Co - 10-K - ANNUAL REPORT PURSUANT TO SECTION 13 OR 15(d) OF T... - 161887235.pdf,0.1.1,false,0.01073385588824749,0.010917040519416332,0.0079514952376484871,0.027521975338459015,0.0088478308171033859,0.011253435164690018,0.0390503853559494,0.0099428994581103325,0.039812702685594559,0.1888265460729599,0.019243909046053886,0.055107217282056808,0.0001490527210989967,60,34334
"AnnualReport-10K/Filing Date - 2019-Feb-27 - SDOT.OQ - Sadot Group Inc - 10-K - Muscle Maker, Inc. 10-K - 19639050.pdf",0.1.1,false,0.020635036751627922,0.00729445181787014,0.0028771820943802595,0.0055410843342542648,0.0032374539878219366,0.032405298203229904,0.080936402082443237,0.0084693701937794685,0.046583883464336395,0.15878833830356598,0.027519086375832558,0.041390568017959595,0.00036863752757199109,60,37150
AnnualReport-10K/Filing Date - 2016-Apr-15 - CATN.PK - CAT9 Group Inc - 10-K - ANNUAL REPORT PURSUANT TO SECTION 13 OR 15(d) OF T... - 161573535.pdf,0.1.1,false,0.00436193635687232,0.000931179674807936,0.0012044836767017841,0.00069915247149765491,0.002882844302803278,0.0063683954067528248,0.014986470341682434,0.0049564349465072155,0.10628571361303329,0.12767371535301208,0.013093059882521629,0.041288871318101883,0.00041270648944191635,60,7967
AnnualReport-10K/Filing Date - 2011-Apr-15 - CHFR.PK^D19 - China Fruits Corp - 10-K - — - 11763176.pdf,0.1.1,false,0.012744853273034096,0.0029916507191956043,0.0046780542470514774,0.003971452359110117,0.011226250790059566,0.0098812570795416832,0.024988379329442978,0.0055892881937325,0.0906473696231842,0.1415969580411911,0.025217773392796516,0.076066792011260986,0.0010328912176191807,60,14623
AnnualReport-10K/Filing Date - 2011-Mar-31 - — - Steele Resources Corp - 10-K - — - 11727562.pdf,0.1.1,false,0.0049143158830702305,0.014467813074588776,0.00821386557072401,0.017332626506686211,0.13331237435340881,0.014047176577150822,0.036244843155145645,0.0044099641963839531,0.048438932746648788,0.14072637259960175,0.011685564182698727,0.048108089715242386,0.0001325255143456161,60,21535
AnnualReport-10K/Filing Date - 2007-Sep-21 - PFACP.OQ^C10 - Pro-Fac Cooperative Inc - 10-K - — - 071128617.pdf,0.1.1,false,0.010538478381931782,0.00085525494068861008,0.0016803471371531487,0.0075079710222780704,0.0043570632115006447,0.012273347936570644,0.042559929192066193,0.0075422520749270916,0.044048946350812912,0.10976336151361465,0.0079251928254961967,0.013815761543810368,0.00068926054518669844,60,23071
AnnualReport-10K/Filing Date - 2014-Jul-29 - CGSI.PK - CGS International Inc - 10-K - — - 14999963.pdf,0.1.1,false,0.018923353403806686,0.0010081343352794647,0.0026290884707123041,0.0014089056057855487,0.005754619836807251,0.022870978340506554,0.023235170170664787,0.0064679253846406937,0.1158573254942894,0.1309838742017746,0.025348681956529617,0.03962479904294014,7.499517232645303e-05,60,8224
AnnualReport-10K/Filing Date - 2010-May-14 - CNOA.PK^E13 - China Organic Agriculture... - 10-K - — - 10831450.pdf,0.1.1,false,0.0055097043514251709,0.0068793697282671928,0.0035317358560860157,0.011786441318690777,0.0093479324132204056,0.012882825918495655,0.023944709450006485,0.008304886519908905,0.061263859272003174,0.15144109725952148,0.017595356330275536,0.074144124984741211,0.0012896257685497403,60,16673
AnnualReport-10K/Filing Date - 2012-Feb-28 - FDP.N - Fresh Del Monte Produce I... - 10-K - — - 12647590.pdf,0.1.1,false,0.0089476024731993675,0.013164701871573925,0.0078252619132399559,0.017788892611861229,0.019248515367507935,0.013911016285419464,0.048834297806024551,0.0074321012943983078,0.043501082807779312,0.18583156168460846,0.015509304590523243,0.051014244556427,0.00020183318702038378,60,40481
AnnualReport-10K/Filing Date - 2015-Mar-31 - BTFL.PK^K20 - Monarch America Inc - 10-K - ANNUAL REPORT PURSUANT TO SECTION 13 OR 15(d) OF T... - 15739030.pdf,0.1.1,false,0.0048819626681506634,0.0074560754001140594,0.0054009482264518738,0.031231880187988281,0.0069638779386878014,0.01510221604257822,0.042095784097909927,0.0043357014656066895,0.058888118714094162,0.1449781060218811,0.016225900501012802,0.030078476294875145,0.00030596184660680592,60,11042
AnnualReport-10K/Filing Date - 2012-Mar-30 - FRXT.PK^G13 - Fuer International Inc - 10-K - — - 12726337.pdf,0.1.1,false,0.014930436387658119,0.0075520868413150311,0.0079692807048559189,0.01975485123693943,0.014585546217858791,0.015495500527322292,0.049092687666416168,0.010232720524072647,0.041103079915046692,0.15051823854446411,0.033504743129014969,0.068805091083049774,0.00091473542852327228,60,26402
AnnualReport-10K/Filing Date - 2009-Feb-27 - ANDE.OQ - Andersons Inc - 10-K - — - 09643583.pdf,0.1.1,false,0.0048749567940831184,0.019844358786940575,0.010403751395642757,0.022268807515501976,0.064901329576969147,0.010259740985929966,0.043929979205131531,0.0010896035237237811,0.055235885083675385,0.19643327593803406,0.0080510387197136879,0.042459804564714432,0.00027521664742380381,60,28706
"AnnualReport-10K/Filing Date - 2020-Dec-08 - ALCO.OQ - Alico Inc - 10-K - ALICO, INC. 10-K - 201374430.pdf",0.1.1,false,0.0052795293740928173,0.0051509416662156582,0.0075206444598734379,0.020358776673674583,0.0093150399625301361,0.016473492607474327,0.037328984588384628,0.0060103880241513252,0.043787665665149689,0.13864113390445709,0.0080910129472613335,0.047690801322460175,0.00032660260330885649,60,41250
AnnualReport-10K/Filing Date - 2020-Nov-05 - CHSCP.OQ - CHS Inc - 10-K - CHS INC 10-K - 201290118.pdf,0.1.1,false,0.0073343566618859768,0.0075496817007660866,0.0080848503857851028,0.0086092213168740273,0.064909838140010834,0.01334678940474987,0.0511704757809639,0.0065497574396431446,0.059643015265464783,0.10646258294582367,0.01593167707324028,0.039597358554601669,0.00025494213332422078,60,67107
AnnualReport-10K/Filing Date - 2000-Apr-04 - ECSCE.O^G99 - Ecoscience Corp - 10-K - — - 00592847.pdf,0.1.1,false,0.0052499929443001747,0.0111543582752347,0.029844449833035469,0.01749587245285511,0.0094728153198957443,0.015360882505774498,0.041151616722345352,0.010691430419683456,0.030164660885930061,0.0981827974319458,0.005496692843735218,0.013046916574239731,0.00010521693911869079,60,81955
AnnualReport-10K/Filing Date - 2011-Nov-15 - CLAD.PK - China Liaoning Dingxu Eco... - 10-K - — - 111205558.pdf,0.1.1,false,0.0034879555460065603,4.3367246689740568e-05,0.0010928501142188907,0.0012800936819985509,0.0032996544614434242,0.010652864351868629,0.015021204948425293,0.0024560543242841959,0.0912257581949234,0.08865133672952652,0.01780145987868309,0.034199744462966919,0.00054180598817765713,60,6436
AnnualReport-10K/Filing Date - 2016-Aug-15 - CGSI.PK - CGS International Inc - 10-K - ANNUAL REPORT UNDER SECTION 13 OR 15(d) OF THE SEC... - 161833571.pdf,0.1.1,false,0.018134763464331627,0.0012012597871944308,0.0024844121653586626,0.0015431590145453811,0.00418335385620594,0.020803812891244888,0.021161299198865891,0.0062651550397276878,0.11703511327505112,0.11652801930904388,0.025173963978886604,0.03893062099814415,7.0309244620148093e-05,60,8740
AnnualReport-10K/Filing Date - 2013-Jun-03 - ORGC.PK^D19 - Organic Alliance Inc - 10-K - — - 13888702.pdf,0.1.1,false,0.0056169335730373859,0.00067633006256073713,0.0028414800763130188,0.0035993887577205896,0.0050389561802148819,0.013547313399612904,0.033916041254997253,0.0094357291236519814,0.061307348310947418,0.14562925696372986,0.010663838125765324,0.034306269139051437,0.0004131224995944649,60,18468
AnnualReport-10K/Filing Date - 2016-Apr-14 - EGBB.PK - Earth Gen-Biofuel Inc - 10-K - ANNUAL REPORT PURSUANT TO SECTION 13 OR 15(d) OF T... - 161571908.pdf,0.1.1,false,0.018791381269693375,0.007525591179728508,0.013992659747600555,0.023149140179157257,0.032085426151752472,0.018180575221776962,0.029222330078482628,0.01042806264013052,0.043616291135549545,0.13161103427410126,0.02190164290368557,0.0598321370780468,0.00051827408606186509,60,22820
AnnualReport-10K/Filing Date - 2006-Sep-13 - — - GUE Liquidation Group Inc - 10-K - — - 061087513.pdf,0.1.1,false,0.0053882976062595844,0.0018628499237820506,0.00444797333329916,0.0030290966387838125,0.0056217401288449764,0.012286998331546783,0.04753359779715538,0.00523515697568655,0.0549963153898716,0.21640489995479584,0.016001680865883827,0.027773231267929077,0.00015279845683835447,60,27684
AnnualReport-10K/Filing Date - 2017-Nov-09 - CHSCP.OQ - CHS Inc - 10-K - ANNUAL REPORT PURSUANT TO SECTION 13 OR 15(d) OF T... - 171191880.pdf,0.1.1,false,0.0042431065812706947,0.0072098327800631523,0.0060736089944839478,0.007256979588419199,0.04920562356710434,0.010392295196652412,0.037347070872783661,0.0057217557914555073,0.052519325166940689,0.13544689118862152,0.0108948964625597,0.022132376208901405,0.000158734226715751,60,99108
"AnnualReport-10K/Filing Date - 2023-May-05 - MJNE.PK - MJ Holdings Inc - 10-K - MJ Holdings, Inc. 10-K - 23893126.pdf",0.1.1,false,0.011063427664339542,0.0029610777273774147,0.0074323192238807678,0.011823041364550591,0.0084084970876574516,0.015265536494553089,0.06006917729973793,0.00510002113878727,0.040730208158493042,0.16143758594989777,0.01306828111410141,0.030345376580953598,0.00084959401283413172,60,35108
AnnualReport-10K/Filing Date - 2014-Mar-26 - NUIN.PK^K18 - Nutrastar International I... - 10-K - — - 14718757.pdf,0.1.1,false,0.0060042957775294781,0.0016377102583646774,0.0040379529818892479,0.0094933826476335526,0.011318841017782688,0.012095016427338123,0.055552531033754349,0.00772461760789156,0.047760587185621262,0.13149459660053253,0.016259938478469849,0.043814007192850113,0.0016231199260801077,60,36644
AnnualReport-10K/Filing Date - 2012-Mar-26 - MJTK.PK^D21 - CannaSys Inc - 10-K - — - 12714386.pdf,0.1.1,false,0.024646252393722534,0.00036499658017419279,0.0023314550053328276,0.0022144853137433529,0.0027515555266290903,0.009228159673511982,0.030452840030193329,0.0055799735710024834,0.097124740481376648,0.091770164668560028,0.019394373521208763,0.049903679639101028,9.603494982002303e-05,60,8230
AnnualReport-10K/Filing Date - 2006-Mar-01 - CQB.N^A15 - Chiquita Brands Internati... - 10-K - — - 06655223.pdf,0.1.1,false,0.0078552626073360443,0.0067169405519962311,0.0058221477083861828,0.013750192709267139,0.035497307777404785,0.016365988180041313,0.043376468122005463,0.00979650765657425,0.053586795926094055,0.20499786734580994,0.011060889810323715,0.043993141502141953,0.00012550604878924787,60,32552
AnnualReport-10K/Filing Date - 2011-Jan-25 - COWP.PK - Canal Capital Corp - 10-K - — - 11545145.pdf,0.1.1,false,0.020758070051670074,0.0040487241931259632,0.0048243002966046333,0.0048489817418158054,0.00842122919857502,0.0077818841673433781,0.033566780388355255,0.0015059345168992877,0.05375010147690773,0.17987668514251709,0.00891001895070076,0.045169658958911896,0.00023244177282322198,60,14121
AnnualReport-10K/Filing Date - 2019-Apr-01 - UGRO.OQ - urban-gro Inc - 10-K - ANNUAL REPORT PURSUANT TO SECTION 13 OR 15(D) OF T... - 19719480.pdf,0.1.1,false,0.012308589182794094,0.025711173191666603,0.022622179239988327,0.05953776091337204,0.0060471897013485432,0.034300245344638824,0.096149146556854248,0.00979811605066061,0.051185749471187592,0.13515768945217133,0.033700201660394669,0.028495660051703453,0.0001264176971744746,60,17449
AnnualReport-10K/Filing Date - 2010-Feb-26 - ANDE.OQ - Andersons Inc - 10-K - — - 10639668.pdf,0.1.1,false,0.0054674954153597355,0.021101465448737144,0.012320032343268394,0.027406666427850723,0.068919658660888672,0.0093895383179187775,0.044044937938451767,0.0013241228880360723,0.054951731115579605,0.18001216650009155,0.0076007191091775894,0.043679587543010712,0.00025688364985398948,60,26921
AnnualReport-10K/Filing Date - 2009-Mar-25 - — - Steele Resources Corp - 10-K - — - 09702378.pdf,0.1.1,false,0.0092243198305368423,0.00026530606555752456,0.0017529807519167662,0.0011008672881871462,0.0033188485540449619,0.012880848720669746,0.016678126528859138,0.010787761770188808,0.10072102397680283,0.094549976289272308,0.011157567612826824,0.013111851178109646,0.00010215261136181653,60,5674
AnnualReport-10K/Filing Date - 2014-Nov-05 - CHSCP.OQ - CHS Inc - 10-K - ANNUAL REPORT PURSUANT TO SECTION 13 OR 15(d) OF T... - 141197221.pdf,0.1.1,false,0.00899463426321745,0.013321020640432835,0.0088823912665247917,0.018697323277592659,0.0929650068283081,0.012441171333193779,0.055522121489048004,0.0054385904222726822,0.0604923814535141,0.12390731275081635,0.017869537696242332,0.027276525273919106,0.00025354098761454225,60,50218
AnnualReport-10K/Filing Date - 2008-Nov-21 - CHSCP.OQ - CHS Inc - 10-K - — - 081207498.pdf,0.1.1,false,0.0075784451328217983,0.013226501643657684,0.00836966373026371,0.011891352012753487,0.085135944187641144,0.010245217941701412,0.049942556768655777,0.004646464716643095,0.040433280169963837,0.13416381180286407,0.011512339115142822,0.019632790237665176,0.00021719507640227675,60,64810
AnnualReport-10K/Filing Date - 2010-Aug-26 - AMHV.PK - American Hemp Ventures In... - 10-K - — - 101040250.pdf,0.1.1,false,0.0071166437119245529,0.007810274139046669,0.034911725670099258,0.036328215152025223,0.033853828907012939,0.009655926376581192,0.018406683579087257,0.0025996945332735777,0.090226776897907257,0.085292428731918335,0.0070052403025329113,0.022027328610420227,0.00030245727975852787,60,9515
AnnualReport-10K/Filing Date - 2000-Feb-15 - ECGN.PK^D04 - Ecogen Inc - 10-K - — - 00546483.pdf,0.1.1,false,0.002467751270160079,0.022950423881411552,0.028304301202297211,0.035299461334943771,0.011022896505892277,0.011290018446743488,0.0804716944694519,0.0045291595160961151,0.016912160441279411,0.1676890105009079,0.00909699872136116,0.028320170938968658,0.00018822128186002374,60,15404
AnnualReport-10K/Filing Date - 2017-Mar-14 - BIQIF.PK - BIQI International Holdin... - 10-K - ANNUAL REPORT PURSUANT TO SECTION 13 OR 15(d) OF T... - 17688484.pdf,0.1.1,false,0.014662827365100384,0.0045947898179292679,0.0051148254424333572,0.012732330709695816,0.013017027638852596,0.01411850843578577,0.035876590758562088,0.0085908994078636169,0.055484622716903687,0.15834107995033264,0.01324072852730751,0.05134192481637001,0.000831463432405144,60,30764
